"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Genes"
"1307","GO:0003924",0.000688173397648235,0.999761141819771,17,184,"GTPase activity","MF","Eef1a1, Eef2, Gnai2, Gnb1, Gng2, Hras, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"2839","GO:0007154",0.000690022659902694,0.999561137358513,99,1979,"cell communication","BP","Akap12, Ank2, Apc, Arpc2, Atpif1, Atxn1, Bend6, Calm3, Camk2n1, Cd81, Cdk14, Cdk16, Cdk4, Cetn3, Cfl1, Cldn5, Cnih2, Cpe, Cplx2, Crlf1, Ctnnb1, Dbi, Dctpp1, Dnaja1, Eef1e1, Fabp5, Fgf13, Fis1, Fkbp1a, Gabarap, Glul, Gnai2, Gnb1, Gng2, Gpx1, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kif1b, Mapt, Mcf2l, Mif, Mllt11, Mt1, Mt2, Mt3, Ncald, Ncs1, Ndn, Ndrg2, Nenf, Nisch, Nnat, Npm1, Nrgn, Nsmf, Nucks1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Pfn2, Ppp2ca, Prdx2, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Rtf1, Serpine2, Slc25a5, Smyd2, Snap25, Snca, Sncb, Sox4, Sptbn1, Srsf3, Stmn3, Stx1a, Tpt1, Tubb2b, Ubb, Uchl1, Usp47, Usp50, Vamp2, Vsnl1, Wsb2, Ywhae, Ywhah, Ywhaq, Zc3h15"
"1051","GO:0003008",0.000695301692136846,0.999658286148848,35,539,"system process","BP","Acat2, Ank2, Atp1a2, Atxn1, Ccnd2, Cnih2, Dbi, Fabp5, Fabp7, Fdps, Fgf13, Fkbp1a, Fto, Gatm, Gnai2, Gnb1, Gpx1, Id2, Ift20, Mapt, Mif, Myl6, Ncald, Ndn, Nefl, Pebp1, Ptprz1, Rab3a, Serpine2, Slc25a4, Snap25, Snca, Stx1a, Sumo1, Uchl1"
"3698","GO:0010033",0.000712386843767296,0.999593320707499,57,1009,"response to organic substance","BP","Acsbg1, Actb, Actg1, Apc, Arpc2, Atp1a2, Cd81, Cdk16, Cdk4, Cfl1, Cldn5, Ctnnb1, Dnaja1, Eef1a1, Eef1b2, Eef1e1, Eif4a2, Evl, Fis1, Fkbp1a, Gapdh, Gatm, Glul, Gnai2, Gng2, Gpx1, H2afz, Hba-a1, Hmgb2, Hnrnpk, Hsp90aa1, Hsp90ab1, Jund, Mapt, Mif, Mpc1, Mt3, Ndn, Nedd8, Nnat, Npm1, Nsmf, Nucks1, Pebp1, Ppp2ca, Prdx2, Rbp1, Slc25a5, Snca, Sox4, Srsf3, Stmn2, Tpr, Vamp2, Vsnl1, Ywhah, Zc3h15"
"8771","GO:0043069",0.00071667763667334,0.999659852253721,32,412,"negative regulation of programmed cell death","BP","Apc, Ccnd2, Crlf1, Ctnnb1, Dnaja1, Dnajb6, Eif5a, Gnai2, Gpx1, Gpx4, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mif, Mt1, Mt3, Naca, Nefl, Npm1, Pcp4, Prdx2, Qk, Slc25a4, Slc25a5, Snca, Sncb, Son, Tpt1, Ube2v2, Usp47, Ywhah"
"3418","GO:0009117",0.000726081905456913,0.999653807972616,33,315,"nucleotide metabolic process","BP","Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Atpif1, Cmpk1, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7c, Cycs, Dctpp1, Gapdh, Hint1, Hpca, Idh3g, Mdh2, Mif, Mocs2, Mpc1, Ndufa7, Ndufb8, Ndufb9, Pgls, Snca, Uqcrb, Uqcrh, Uqcrq"
"14471","GO:0099513",0.000754790231390034,0.999681303634281,24,320,"polymeric cytoskeletal fiber","CC","Actg1, Apc, Arpc2, Dynlt1a, Eml2, Fez1, Fgf13, Gabarap, Gas7, Kif1a, Kif1b, Map1b, Mapt, Nav1, Nefl, Pcp4, Rab11a, Tbca, Tpt1, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"5971","GO:0030672",0.000781101834465905,0.999832476683834,9,73,"synaptic vesicle membrane","CC","Calm1, Calm2, Calm3, Clta, Rab3a, Snca, Stx1a, Stx7, Vamp2"
"14462","GO:0099501",0.000781101834465905,0.999832476683834,9,73,"exocytic vesicle membrane","CC","Calm1, Calm2, Calm3, Clta, Rab3a, Snca, Stx1a, Stx7, Vamp2"
"14239","GO:0098796",0.00078465166641441,0.999566090933487,51,561,"membrane protein complex","CC","Ap3s1, Apc, Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Atp6v1g1, Calm1, Calm2, Calm3, Clta, Cnih2, Cox4i1, Cox6a1, Cox6b1, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cplx2, Ctnnb1, Gnai2, Gnb1, Gng2, Gng5, Minos1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Sdhb, Smdt1, Snap25, Sptssa, Ssr4, Stx1a, Stx7, Sumo1, Tomm7, Uqcrb, Uqcrh, Uqcrq, Vamp2"
"9315","GO:0044455",0.000785630998923347,0.99965011759528,29,168,"mitochondrial membrane part","CC","Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7b, Cox7c, Fis1, Minos1, Mpc1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Sdhb, Smdt1, Tomm7, Uqcrb, Uqcrh, Uqcrq"
"9110","GO:0043933",0.00078739282818901,0.999530755992876,68,993,"protein-containing complex subunit organization","BP","Apc, Arpc2, Arpc5, Capza2, Cetn3, Cfl1, Clta, Cox7a2, Cox7a2l, Ctnnb1, Dctpp1, Dstn, Eef1a1, Eif5a, Eml2, Evl, Fgf13, Fis1, Fkbp1a, Gas7, Glul, Gnb1, Gpx4, Gtf2a2, H3f3a, Hba-a1, Hist3h2ba, Hras, Hsp90aa1, Hsp90ab1, Lmo4, Lsm4, Map1b, Mapt, Marcks, Mif, Nap1l1, Ndufa1, Ndufa11, Ndufa2, Ndufb8, Ndufb9, Nefl, Npm1, Pfn2, Ppp2ca, Psmg4, Ptma, Rab1a, Sept7, Snap25, Snca, Snrpd1, Snrpd2, Snrpe, Sptbn1, Stmn2, Stmn3, Stx1a, Sumo1, Tbca, Tmsb10, Tmsb4x, Trappc2l, Uqcrb, Uqcrh, Usp50, Vamp2"
"11872","GO:0060560",0.000790286676778141,0.999794100072778,11,125,"developmental growth involved in morphogenesis","BP","Cfl1, Ctnnb1, Fgf13, Hnrnpk, Hsp90aa1, Hsp90ab1, Map1b, Mapt, Ndn, Rab11a, Sept7"
"5245","GO:0019693",0.00079300048126611,0.999639543556573,29,256,"ribose phosphate metabolic process","BP","Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Atpif1, Cmpk1, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Hint1, Mif, Mocs2, Mpc1, Ndufa7, Ndufb8, Ndufb9, Pgls, Snca, Uqcrb, Uqcrh, Uqcrq"
"6153","GO:0031113",0.000793987921125265,0.999895269658682,6,33,"regulation of microtubule polymerization","BP","Apc, Eml2, Map1b, Mapt, Snca, Stmn2"
"6390","GO:0031629",0.000797654093497375,0.999948787361895,4,14,"synaptic vesicle fusion to presynaptic active zone membrane","BP","Cplx2, Rab3a, Snap25, Stx1a"
"14461","GO:0099500",0.000797654093497375,0.999948787361895,4,14,"vesicle fusion to plasma membrane","BP","Cplx2, Rab3a, Snap25, Stx1a"
"7010","GO:0032886",0.000800282472423985,0.999763862957213,13,134,"regulation of microtubule-based process","BP","Apc, Cnih2, Ctnnb1, Eml2, Fez1, Fgf13, Map1b, Mapt, Npm1, Snca, Stmn2, Stmn3, Tpr"
"1963","GO:0005615",0.00080569561928032,0.999637525170103,28,271,"extracellular space","CC","Actg1, Cd81, Cfl1, Cpe, Crlf1, Cst3, Dbi, Fabp3, Fabp5, Fau, Hba-a1, Hba-a2, Hbb-bs, Hmgb2, Mfge8, Mif, Nenf, Pcsk1n, Pdap1, Pebp1, Ppia, Ptgds, Ptprz1, Rab11a, Serpine2, Snca, Tmsb4x, Tpt1"
"9730","GO:0045793",0.000825688407881168,0.999975326962247,3,7,"positive regulation of cell size","BP","Cdk4, Hsp90aa1, Hsp90ab1"
"2399","GO:0006414",0.000833725598090244,0.999890833599784,6,29,"translational elongation","BP","Eef1a1, Eef1b2, Eef1d, Eef1g, Eef2, Eif5a"
"11253","GO:0051649",0.000835340729338232,0.999510090919386,62,1054,"establishment of localization in cell","BP","Actb, Actg1, Akap12, Ank2, Ap3s1, Arf5, Arpc2, Atpif1, Atxn1, Cdk16, Cfl1, Clta, Cnih2, Cplx2, Ctnnb1, Dbi, Eif5a, Fez1, Fis1, Fkbp1a, Gpm6b, Hpca, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kif1a, Kif1b, Map1b, Mapt, Ncs1, Nefl, Npm1, Pfn2, Ppp2ca, Ppp2r2b, Rab11a, Rab18, Rab1a, Rab3a, Sec62, Snap25, Snca, Sncb, Srsf3, Ssb, Stard3nl, Stx1a, Stx7, Thoc7, Tomm7, Tpr, Trappc2l, Ubb, Uchl1, Use1, Vamp2, Vapa, Vsnl1, Ywhae, Ywhah, Ywhaq"
"14163","GO:0098589",0.000839210034500001,0.99972575991072,15,155,"membrane region","CC","Actb, Atp1a2, Bsg, Cpe, Ctnnb1, Eef2, Eif5a, Gnai2, Gpm6b, Mapt, Slc25a4, Slc25a5, Snap25, Tuba1a, Tubb5"
"16777","GO:2000026",0.000841869696015247,0.999542203792551,46,846,"regulation of multicellular organismal development","BP","Apc, Atxn1, Bend6, Cfl1, Cldn5, Cpe, Ctnnb1, Eef1a1, Fdps, Fez1, Fgf13, Gng5, Gpm6b, Gpx1, Hmgb2, Hnrnpk, Hsp90aa1, Id2, Map1b, Mapt, Mif, Mmd, Mt3, Naca, Nap1l1, Ncs1, Nefl, Nsmf, Pcp4, Ppp2ca, Prdx2, Ptprz1, Qk, Rab11a, Rbp1, Rgcc, Rheb, Serpine2, Slc25a4, Snap25, Snca, Stmn2, Ttc3, Tubb2b, Ube2v2, Ywhah"
"9672","GO:0045666",0.00084247985656715,0.999689619248208,18,255,"positive regulation of neuron differentiation","BP","Bend6, Cfl1, Eef1a1, Fez1, Hnrnpk, Map1b, Mapt, Mif, Mmd, Nefl, Pcp4, Ptprz1, Qk, Rab11a, Serpine2, Stmn2, Tubb2b, Ube2v2"
"5335","GO:0019932",0.000851055266097745,0.999748320440249,13,121,"second-messenger-mediated signaling","BP","Ank2, Calm3, Cetn3, Fis1, Fkbp1a, Gnai2, Gng2, Hint1, Mapt, Mt1, Mt2, Ncald, Pebp1"
"738","GO:0002135",0.000854725486179457,1,2,2,"CTP binding","MF","Hsp90aa1, Hsp90ab1"
"4926","GO:0017098",0.000854725486179457,1,2,2,"sulfonylurea receptor binding","MF","Hsp90aa1, Hsp90ab1"
"2631","GO:0006753",0.00085716735275847,0.999586903772402,33,319,"nucleoside phosphate metabolic process","BP","Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Atpif1, Cmpk1, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7c, Cycs, Dctpp1, Gapdh, Hint1, Hpca, Idh3g, Mdh2, Mif, Mocs2, Mpc1, Ndufa7, Ndufb8, Ndufb9, Pgls, Snca, Uqcrb, Uqcrh, Uqcrq"
"4116","GO:0014070",0.000880629326301099,0.999655892247174,20,265,"response to organic cyclic compound","BP","Acsbg1, Actb, Arpc2, Atp1a2, Cdk4, Ctnnb1, Dnaja1, Fis1, Fkbp1a, Gng2, H2afz, Hba-a1, Hmgb2, Hnrnpk, Jund, Nedd8, Npm1, Pebp1, Snca, Ywhah"
"12157","GO:0061351",0.000881978437619262,0.999787805640127,10,85,"neural precursor cell proliferation","BP","Ctnnb1, Fabp7, Fgf13, Gnai2, Gng5, Id2, Ift20, Kif1a, Nap1l1, Ptprz1"
"7793","GO:0035304",0.000957270471403395,0.999838110606535,7,50,"regulation of protein dephosphorylation","BP","Fkbp1a, Gnai2, Hsp90ab1, Nsmf, Ppp2ca, Ppp2r2b, Ywhae"
"7650","GO:0034750",0.000971933470227682,1,2,2,"Scrib-APC-beta-catenin complex","CC","Apc, Ctnnb1"
"6074","GO:0030957",0.000973773812157365,0.99997205852573,3,6,"Tat protein binding","MF","Actb, Dnaja1, Npm1"
"4066","GO:0012501",0.000980068130286555,0.999443285025389,53,810,"programmed cell death","BP","Ank2, Apc, Atpif1, Ccnd2, Cdk4, Crlf1, Cst3, Ctnnb1, Cycs, Dnaja1, Dnajb6, Eef1e1, Eif5a, Fis1, Gabarap, Gapdh, Gnai2, Gnb1, Gpx1, Gpx4, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mapt, Mif, Mllt11, Mt1, Mt3, Naca, Nefl, Nisch, Npm1, Nsmf, Pcp4, Ppp2ca, Ppp2r2b, Prdx2, Qk, Rabep1, Rgcc, Slc25a4, Slc25a5, Snca, Sncb, Son, Sox4, Tpt1, Ubb, Ube2v2, Usp47, Ywhah"
"11285","GO:0051716",0.000980078175424782,0.999356836340654,115,2327,"cellular response to stimulus","BP","Actb, Actg1, Akap12, Ank2, Apc, Arpc2, Atp1a2, Atp6v1g1, Atpif1, Atxn1, Bend6, Calm3, Camk2n1, Ccnd2, Cd81, Cdk14, Cdk16, Cdk4, Cetn3, Cfl1, Cldn5, Cnih2, Cpe, Crlf1, Ctnnb1, Dctpp1, Dnaja1, Eef1a1, Eef1d, Eef1e1, Eif4a2, Evl, Fabp5, Fgf13, Fis1, Fkbp1a, Fto, Gabarap, Gapdh, Glul, Gnai2, Gnb1, Gng2, Gpx1, H2afz, Hint1, Hmgb2, Hnrnpk, Hpca, Hras, Hsp90aa1, Hsp90ab1, Id2, Ift20, Jund, Mapt, Mcf2l, Mcrs1, Mif, Mllt11, Mpc1, Mt1, Mt2, Mt3, Ncald, Ncs1, Ndn, Ndrg2, Nefl, Nenf, Nisch, Npm1, Nrgn, Nsmf, Nucks1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Ppp2ca, Prdx2, Rab11a, Rab18, Rab1a, Rab3a, Rgcc, Rheb, Rtf1, Serpine2, Slc25a5, Smyd2, Snca, Sox4, Sptbn1, Srsf3, Stmn2, Stmn3, Stx1a, Sumo1, Tomm7, Tpr, Tpt1, Ubb, Ube2v2, Uchl1, Usp47, Usp50, Vamp2, Vsnl1, Wsb2, Ywhae, Ywhah, Ywhaq, Zc3h15"
"6487","GO:0031915",0.000985947993804646,0.999968648679148,3,7,"positive regulation of synaptic plasticity","BP","Cfl1, Cplx2, Snap25"
"1059","GO:0003016",0.000988124304490286,0.999929800205793,4,17,"respiratory system process","BP","Atp1a2, Fto, Ndn, Rab3a"
"2951","GO:0007417",0.000992059713469683,0.999570976619625,24,375,"central nervous system development","BP","Atxn1, Cox7b, Ctnnb1, Dbi, Fabp7, Fgf13, Hnrnpk, Hsp90aa1, Hsp90ab1, Id2, Kif1a, Lmo4, Mt3, Ndn, Nnat, Pebp1, Ptprz1, Qk, Rheb, Serpine2, Sox4, Ubb, Uqcrq, Ywhae"
"10793","GO:0050806",0.000996031519227313,0.999735121207351,11,104,"positive regulation of synaptic transmission","BP","Dbi, Glul, Hnrnpk, Ncs1, Nrgn, Rab3a, Serpine2, Snap25, Snca, Stx1a, Vamp2"
"38","GO:0000086",0.00100243204441293,0.999829396972415,7,49,"G2/M transition of mitotic cell cycle","BP","Calm1, Calm2, Calm3, Cdk14, Cdk4, Rab11a, Usp47"
"8768","GO:0043066",0.00100510394524415,0.999518262186165,31,405,"negative regulation of apoptotic process","BP","Apc, Ccnd2, Crlf1, Ctnnb1, Dnaja1, Dnajb6, Eif5a, Gnai2, Gpx1, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mif, Mt1, Mt3, Naca, Nefl, Npm1, Pcp4, Prdx2, Qk, Slc25a4, Slc25a5, Snca, Sncb, Son, Tpt1, Ube2v2, Usp47, Ywhah"
"15165","GO:1901881",0.00100779793258198,0.999970730549664,3,6,"positive regulation of protein depolymerization","BP","Cfl1, Dstn, Stmn2"
"14044","GO:0097479",0.00101246089825822,0.999728732019178,11,117,"synaptic vesicle localization","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Ncs1, Pfn2, Rab3a, Snap25, Snca, Stx1a, Vamp2"
