"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Genes"
"3853","GO:0010646",0.000389824938629262,0.99975072797935,101,1266,"regulation of cell communication","BP","Agap2, Apc, Atxn1, Bend6, Bmpr1a, Calr, Camk2n1, Camta1, Cav2, Cd24a, Cd81, Cdk4, Cfl1, Chd5, Cnih2, Cplx2, Creb1, Ctnnb1, Cux2, Dnaja1, Dok5, Dusp3, Dynll1, Eef1e1, Epha5, Fabp5, Fis1, Fkbp1a, Fkbp1b, Glud1, Gnai2, Gnas, Gpx1, Gsk3b, Gstp1, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Map1a, Mapt, Mef2c, Mif, Mllt11, Mmp14, Mt3, Ncs1, Ndufaf2, Nenf, Nnat, Npm1, Nrgn, Nsg1, Nsmf, Oxct1, Pebp1, Pfdn5, Pfn2, Pin1, Plk2, Ppp1r16b, Prdx1, Prdx2, Prkaca, Rab11a, Rab3a, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rtn4, Serpine2, Slc1a3, Slc9a3r2, Snap25, Snca, Sox4, Spry2, Stk25, Stmn1, Stmn3, Stx1a, Tiam2, Tmbim6, Tpt1, Trim24, Tubb2b, Ubb, Uchl1, Vamp2, Vsnl1, Wdfy1, Ybx1"
"1957","GO:0005576",0.000399037671306406,0.999784800101134,51,428,"extracellular region","CC","Actg1, B3gat1, Calr, Cd81, Cfl1, Chl1, Cpe, Cst3, Ctla2a, Ctsl, Cxcl14, Emid1, Fabp5, Fau, Fgf13, Gnas, Hba-a1, Hba-a2, Hbb-bs, Hist1h2bc, Hsp90aa1, Hsp90ab1, Igfbp7, Igfbpl1, Lgals1, Lrrc24, Luzp2, Metrn, Mif, Mmp14, Nenf, Npy, Pcsk1n, Pdap1, Pebp1, Pfn1, Pglyrp1, Ppia, Prkaca, Ptgds, Ptprz1, Rab11a, S100a11, Serpine2, Snca, Sparc, Sparcl1, Sst, Tmsb4x, Tpt1, Ybx1"
"2017","GO:0005737",0.000405369144321344,0.999731134857542,351,4864,"cytoplasm","CC","Abcf1, Actb, Actg1, Agap2, Agl, Alkbh5, Alyref, Anp32a, Ap2m1, Ap2s1, Ap3s1, Apc, Aprt, Arf5, Arhgdig, Arl8a, Arpc5, Arpp21, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, Atxn7l3b, B3gat1, Banf1, Basp1, Bex2, Bod1, Bola2, Brk1, Bsg, Btf3, Bzw1, Bzw2, Cald1, Calm1, Calm2, Calm3, Calr, Camkv, Camta1, Capza2, Cav2, Ccnd2, Cdk4, Cfl1, Chchd2, Chd3, Chd5, Chl1, Cirbp, Cldn5, Clta, Cmpk1, Cnih2, Cops6, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cpe, Cplx2, Cpne2, Creb1, Crmp1, Crym, Cst3, Ctnnb1, Ctsl, Cux2, Cxcl14, Cycs, Ddah1, Dnaja1, Dnajb6, Dpysl2, Dstn, Dusp3, Dynll1, Dynlt1a, Eef1a1, Eef1b2, Eef1d, Eef1e1, Eef1g, Eef2, Eif1b, Eif2s2, Eif3c, Eif3f, Eif3h, Eif3k, Eif3m, Eif4a2, Eif4g1, Eif4g2, Eif5a, Emid1, Epha5, Fabp5, Fabp7, Fau, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Fth1, Gabarap, Gap43, Gapdh, Gas7, Gatm, Gdi1, Glud1, Gnai2, Gnas, Gng5, Gpx1, Gpx4, Gsk3b, Gstp1, Hba-a1, Hba-a2, Hbb-bs, Hccs, Hcfc1r1, Hist1h2bc, Hist3h2ba, Hivep1, Hmgn1, Hnrnpk, Hprt, Hras, Hsp90aa1, Hsp90ab1, Hspe1, Idh1, Idh3g, Ift20, Ift74, Kdm5b, Kif1a, Kif21a, Kif5c, Kifc2, Ktn1, Lage3, Lamtor1, Lamtor5, Lars, Lgals1, Lsm4, Lsm7, Mal2, Map1a, Map1b, Map2, Mapt, Marcksl1, Mdh2, Mef2c, Mgst3, Mif, Mlc1, Mllt11, Mmd, Mmp14, Mpc1, Mphosph8, Msmo1, Mt2, Mt3, Naca, Nav1, Ncl, Ncs1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufaf2, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Nedd8, Nisch, Nme2, Nmral1, Nnat, Nol4l, Npm1, Npy, Nrgn, Nsg1, Nsmf, Numbl, Orc4, Oxct1, Pcm1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Pfn1, Pfn2, Pglyrp1, Pin1, Pin4, Plk2, Ppfia1, Ppia, Ppp1r13b, Ppp1r14c, Ppp1r16b, Prdx1, Prdx2, Prkaca, Prpf40a, Psma4, Psma7, Psmb3, Psmb7, Ptgds, Ptprz1, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rars, Rbp1, Rcn2, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rnf187, Rph3a, Rrbp1, Rtn1, Rtn4, S100a11, Sbk1, Sdhb, Sec62, Serbp1, Serpine2, Slc1a3, Slc25a4, Slc35a5, Slc6a11, Slc9a3r2, Smap1, Smdt1, Snap25, Snca, Sncb, Snrpb, Snrpd1, Snrpe, Snrpg, Snrpn, Sox4, Sparc, Spry2, Srp14, Srpk2, Srsf3, Ssb, Ssr4, Stard3nl, Stk25, Stmn1, Stmn2, Stmn3, Stx1a, Stx7, Sugt1, Sumo1, Taf10, Tbca, Tbcc, Thoc7, Tiam2, Tm7sf2, Tmbim6, Tmsb10, Tmsb4x, Tomm7, Top1, Tprgl, Tpt1, Trappc2, Trim24, Ttc3, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5, Uba52, Ubb, Ubc, Ube2d3, Ubl5, Uchl1, Ugdh, Ugp2, Uqcrb, Uqcrh, Uqcrq, Use1, Usmg5, Vamp2, Vapa, Vps29, Vps8, Vsnl1, Wdfy1, Ybx1, Ywhae, Ywhah, Ywhaq, Ywhaz, Zfp106, Zfp706, Zwint"
"10471","GO:0048518",0.000408240303644215,0.999718406649657,173,2350,"positive regulation of biological process","BP","AY036118, Abcf1, Agap2, Anapc5, Anp32b, Ap2m1, Apc, Arpc5, Atxn1, Bend6, Bex2, Bmpr1a, Brk1, Calr, Camk2n1, Camta1, Cav2, Ccnd2, Cd200, Cd24a, Cd81, Cdk4, Cfl1, Chchd2, Chd5, Cirbp, Cldn5, Creb1, Cst3, Ctnnb1, Cux2, Cxcl14, Cycs, Ddah1, Dnaja1, Dok5, Dpysl2, Dstn, Dusp3, Dynll1, Eef1a1, Eef1e1, Eef2, Eif3c, Eif4g1, Eif4g2, Eif5a, Emid1, Epha5, Fabp5, Fez1, Fis1, Fkbp1a, Fkbp1b, Gapdh, Gatm, Gdi1, Glud1, Gnai2, Gnas, Gng5, Gpx1, Gsk3b, Gstp1, Gtf2a2, H2afy, Hmgn3, Hnrnpk, Hprt, Hras, Hsp90aa1, Hsp90ab1, Ift74, Jund, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Lgals1, Lmo4, Lrrc24, Malat1, Map1a, Map1b, Map2, Mapt, Marcksl1, Med25, Mef2c, Metrn, Mif, Mlc1, Mllt11, Mmd, Mmp14, Mt3, N4bp2l2, Naca, Ncl, Ncs1, Ndufs4, Nenf, Nme2, Nnat, Npm1, Nrgn, Nsg1, Nsmf, Numbl, Oxct1, Pcm1, Pcp4, Pebp1, Pfn1, Pfn2, Pglyrp1, Pin1, Plk2, Pou3f1, Ppia, Ppp1r13b, Ppp1r16b, Prdx2, Prkaca, Ptprz1, Rab11a, Rab1a, Rab3a, Rab3d, Ranbp1, Rheb, Rhoa, Rnf152, Rnf187, Rorb, Rtf1, Rtn4, Serpine2, Slc1a3, Slc25a4, Slc9a3r2, Smap1, Smarcc2, Snap25, Snca, Sox4, Sparc, Spry2, Srpk2, Stk25, Stmn1, Stmn2, Stx1a, Stx7, Sub1, Sumo1, Tmsb4x, Tomm7, Trim24, Tubb2b, Ubb, Ube2e2, Ube2v2, Usp22, Vamp2, Vapa, Vsnl1, Wdfy1, Ybx1, Ypel3, Ywhae, Ywhah"
"1254","GO:0003743",0.000417982255239445,0.999913816186915,10,44,"translation initiation factor activity","MF","Eif1b, Eif2s2, Eif3c, Eif3f, Eif3h, Eif3k, Eif3m, Eif4a2, Eif4g1, Eif4g2"
"6835","GO:0032557",0.000428881458331969,0.999994674449292,3,4,"pyrimidine ribonucleotide binding","MF","Hsp90aa1, Hsp90ab1, Ugp2"
"10472","GO:0048519",0.000445106814196026,0.999694399996923,161,2138,"negative regulation of biological process","BP","Actb, Agap2, Anp32b, Ap2m1, Apc, Atp1a2, Atxn1, Banf1, Basp1, Bend6, Bhlhe22, Bmpr1a, Bod1, Calr, Camk2n1, Capza2, Cav2, Cbx3, Ccnd2, Cd200, Cd24a, Cdk4, Cfl1, Chd5, Chl1, Cirbp, Cnih2, Cpe, Creb1, Crmp1, Crym, Cst3, Ctla2a, Ctnnb1, Ctsl, Cux2, Cxcl14, Ddah1, Dnaja1, Dnajb6, Dusp3, Dynll1, Eef1a1, Eef1e1, Eif4a2, Eif4g1, Eif4g2, Eif5a, Epha5, Erdr1, Fabp5, Fabp7, Fez1, Fgf13, Fkbp1a, Fkbp1b, Fth1, Gapdh, Gdi1, Gnai2, Gnas, Gpx1, Gpx4, Gsk3b, Gstp1, H2afy, H3f3a, Hivep1, Hnrnpk, Hras, Hsp90ab1, Idh3g, Ift74, Jund, Kctd13, Kdm5b, Lamtor5, Lars, Lgals1, Lmo4, Lsm4, Lsm7, Map1a, Map1b, Map2, Mapt, Med25, Mef2c, Mif, Mmp14, Morf4l1, Mphosph8, Mt3, N4bp2l2, Naca, Ncl, Ndufaf2, Nenf, Nisch, Nme2, Npm1, Pcm1, Pcp4, Pcsk1n, Pebp1, Pfdn5, Pfn1, Pfn2, Pglyrp1, Pin1, Plk2, Ppfia1, Ppp1r13b, Ppp1r16b, Prdx2, Prkaca, Ptgds, Ptprz1, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rorb, Rtf1, Rtn4, Serpine2, Slc25a4, Slc9a3r2, Smarcc2, Snca, Sncb, Son, Sox4, Sparc, Spry2, Srpk2, Ssb, Stmn1, Stmn2, Stmn3, Sumo1, Tcf25, Tmbim6, Tmem176b, Tmsb10, Tmsb4x, Tpt1, Trim24, Ttc3, Tubb4a, Ube2v2, Uchl1, Vapa, Vsnl1, Ybx1, Ywhae, Ywhah, Ywhaq, Zfp706, Zwint"
"14978","GO:1901215",0.000466495328451441,0.999846625485014,17,111,"negative regulation of neuron death","BP","Agap2, Chl1, Creb1, Ctnnb1, Gsk3b, Hras, Hsp90ab1, Mef2c, Mt3, Npm1, Pcp4, Pin1, Prdx2, Rhoa, Snca, Sncb, Ube2v2"
"11388","GO:0051961",0.000469431529030113,0.999818004464743,22,189,"negative regulation of nervous system development","BP","Bmpr1a, Calr, Cd24a, Cpe, Crmp1, Ctnnb1, Fgf13, Gdi1, Gsk3b, Hnrnpk, Lgals1, Map2, Mt3, Pcm1, Plk2, Prkaca, Ptprz1, Rhoa, Rtn4, Stmn2, Ttc3, Ywhah"
"3457","GO:0009161",0.000473678114623572,0.999794445718493,29,165,"ribonucleoside monophosphate metabolic process","BP","Aprt, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Hprt, Kif5c, Mif, Ndufa7, Ndufb9, Rhoa, Snca, Uqcrb, Uqcrh, Uqcrq"
"6510","GO:0031965",0.000481460612487126,0.999846925175638,16,109,"nuclear membrane","CC","Apc, Cav2, Ccnd2, Cdk4, Cst3, Ctnnb1, Gapdh, Ndufb4, Nsmf, Pcm1, Snca, Stx1a, Sumo1, Tm7sf2, Vapa, Ybx1"
"5326","GO:0019904",0.000482449119162366,0.999755780845799,40,423,"protein domain specific binding","MF","Ap2m1, Banf1, Basp1, Calm1, Calm2, Calm3, Cbx3, Cpe, Ctnnb1, Dlgap4, Dnaja1, Dynll1, Gapdh, Gnas, Gng5, Gpx1, Hivep1, Hnrnpk, Hsp90aa1, Hsp90ab1, Kctd13, Lin7b, Lsm4, Mapt, Mef2c, Prkaca, Rhoa, Snap25, Snca, Son, Stmn3, Stx1a, Top1, Tubb5, Vapa, Ywhae, Ywhah, Ywhaq, Ywhaz, Zfp106"
"10986","GO:0051130",0.000483832827331634,0.999727657963008,56,632,"positive regulation of cellular component organization","BP","Anapc5, Ap2m1, Apc, Arpc5, Brk1, Calr, Cd24a, Cfl1, Creb1, Ctnnb1, Cux2, Dstn, Dusp3, Dynll1, Eef1a1, Eif4g1, Eif4g2, Eif5a, Fez1, Fis1, Fkbp1b, Gdi1, Gsk3b, H2afy, Hnrnpk, Hras, Hsp90aa1, Lrrc24, Map1b, Mapt, Med25, Metrn, Mif, Mllt11, Nme2, Npm1, Numbl, Pcp4, Pebp1, Pfn1, Pfn2, Ptprz1, Rab11a, Ranbp1, Rhoa, Rtf1, Rtn4, Serpine2, Snca, Stk25, Stmn2, Sub1, Sumo1, Tomm7, Tubb2b, Ube2v2"
"8871","GO:0043254",0.000490987249294389,0.999785178919649,28,245,"regulation of protein complex assembly","BP","Apc, Arpc5, Brk1, Capza2, Cd24a, Cfl1, Creb1, Ctnnb1, Eif4g1, Gsk3b, Hsp90aa1, Lmo4, Map1b, Map2, Mapt, Med25, Pfn1, Pfn2, Rhoa, Snca, Stmn1, Stmn2, Stx1a, Sub1, Sumo1, Tmsb10, Tmsb4x, Tubb4a"
"9003","GO:0043523",0.0004922280891556,0.999819787148585,20,143,"regulation of neuron apoptotic process","BP","Agap2, Chl1, Ctnnb1, Fis1, Gpx1, Gsk3b, Hras, Hsp90ab1, Mef2c, Mt3, Npm1, Nsmf, Pcp4, Pin1, Prdx2, Rhoa, Snca, Sncb, Srpk2, Ube2v2"
"2030","GO:0005753",0.00050025235153931,0.999926629823019,9,17,"mitochondrial proton-transporting ATP synthase complex","CC","Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Usmg5"
"9304","GO:0044444",0.00050176807417373,0.999649384431404,291,3869,"cytoplasmic part","CC","Abcf1, Actb, Actg1, Agap2, Agl, Alkbh5, Anp32a, Ap2m1, Ap2s1, Ap3s1, Apc, Aprt, Arf5, Arhgdig, Arl8a, Arpc5, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, B3gat1, Banf1, Brk1, Bsg, Btf3, Cald1, Calm1, Calm2, Calm3, Calr, Camkv, Camta1, Capza2, Cav2, Ccnd2, Cdk4, Cfl1, Chchd2, Chd5, Chl1, Cirbp, Cldn5, Clta, Cnih2, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cpe, Cplx2, Creb1, Crmp1, Crym, Cst3, Ctnnb1, Ctsl, Cux2, Cxcl14, Cycs, Ddah1, Dnaja1, Dnajb6, Dpysl2, Dstn, Dusp3, Dynll1, Dynlt1a, Eef1a1, Eef1b2, Eef1d, Eef1e1, Eef1g, Eef2, Eif1b, Eif2s2, Eif3c, Eif3f, Eif3h, Eif3k, Eif3m, Eif4a2, Eif4g1, Eif4g2, Eif5a, Emid1, Epha5, Fabp7, Fau, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Fth1, Gabarap, Gapdh, Gatm, Gdi1, Glud1, Gnai2, Gnas, Gng5, Gpx1, Gpx4, Gsk3b, Gstp1, Hba-a1, Hba-a2, Hbb-bs, Hccs, Hist1h2bc, Hist3h2ba, Hivep1, Hnrnpk, Hprt, Hras, Hsp90aa1, Hsp90ab1, Hspe1, Idh1, Idh3g, Ift20, Ift74, Kdm5b, Kif1a, Kif21a, Ktn1, Lamtor1, Lamtor5, Lars, Lgals1, Lsm4, Mal2, Map1a, Map1b, Map2, Mapt, Marcksl1, Mdh2, Mef2c, Mgst3, Mif, Mlc1, Mllt11, Mmd, Mmp14, Mpc1, Mphosph8, Msmo1, Mt3, Naca, Ncl, Ncs1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufaf2, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Nedd8, Nisch, Nme2, Nol4l, Npm1, Npy, Nrgn, Nsg1, Nsmf, Orc4, Oxct1, Pcm1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfn1, Pin1, Pin4, Plk2, Ppfia1, Ppia, Ppp1r13b, Ppp1r16b, Prdx1, Prdx2, Prkaca, Prpf40a, Psma4, Psmb7, Ptgds, Rab11a, Rab11b, Rab18, Rab1a, Rab3a, Rab3d, Ranbp1, Rars, Rbp1, Rcn2, Rgs5, Rheb, Rhoa, Rnf152, Rnf187, Rph3a, Rrbp1, Rtn1, Rtn4, Sdhb, Sec62, Serbp1, Serpine2, Slc1a3, Slc25a4, Slc35a5, Smdt1, Snap25, Snca, Sncb, Snrpb, Snrpd1, Snrpg, Sox4, Sparc, Spry2, Srp14, Srpk2, Ssr4, Stard3nl, Stk25, Stmn1, Stmn2, Stmn3, Stx1a, Stx7, Taf10, Tbcc, Thoc7, Tm7sf2, Tmbim6, Tmsb4x, Tomm7, Top1, Tprgl, Tpt1, Trappc2, Ttc3, Tuba1b, Tubb4a, Tubb5, Uba52, Ubb, Ube2d3, Uchl1, Ugdh, Uqcrb, Uqcrh, Uqcrq, Use1, Usmg5, Vamp2, Vapa, Vps29, Vps8, Vsnl1, Wdfy1, Ybx1, Ywhae, Ywhaz, Zfp106, Zwint"
"10715","GO:0050678",0.000506024826719757,0.999825353421718,18,129,"regulation of epithelial cell proliferation","BP","Agap2, Apc, Bmpr1a, Cav2, Ccnd2, Ctnnb1, Ctsl, Gpx1, Hmgn1, Hras, Ift74, Kdm5b, Mef2c, Nme2, Npm1, Ppp1r16b, Rtn4, Sparc"
"6155","GO:0031115",0.000509573145734002,0.999960310986091,5,13,"negative regulation of microtubule polymerization","BP","Map2, Snca, Stmn1, Stmn2, Tubb4a"
"9154","GO:0044087",0.000511491570760226,0.999729743072281,45,480,"regulation of cellular component biogenesis","BP","Apc, Arpc5, Brk1, Capza2, Cd24a, Cfl1, Creb1, Ctnnb1, Cux2, Dnajb6, Dusp3, Dynll1, Eif4g1, Fez1, Gap43, Gsk3b, Hras, Hsp90aa1, Ift20, Lmo4, Lrrc24, Map1b, Map2, Mapt, Med25, Mef2c, Mmp14, Ncl, Npm1, Pfn1, Pfn2, Plk2, Ppfia1, Prkaca, Rhoa, Snca, Stmn1, Stmn2, Stx1a, Sub1, Sumo1, Tmsb10, Tmsb4x, Tubb4a, Ube2v2"
"1307","GO:0003924",0.000513557079976175,0.999795522632981,23,184,"GTPase activity","MF","Agap2, Eef1a1, Eef2, Gnai2, Gnas, Gnb1, Hras, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tbcc, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"12369","GO:0070032",0.000518916399944938,0.999993110942602,3,4,"synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex","CC","Snap25, Stx1a, Vamp2"
"2008","GO:0005719",0.000519298313887766,0.99994358095095,6,18,"nuclear euchromatin","CC","Cbx3, Creb1, Ctnnb1, Nsmf, Prdx1, Trim24"
"10459","GO:0048489",0.000521165622211583,0.999839641756756,15,107,"synaptic vesicle transport","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Dpysl2, Gsk3b, Kif5c, Map2, Ncs1, Pfn2, Rab3a, Snap25, Snca, Stx1a, Vamp2"
"14045","GO:0097480",0.000521165622211583,0.999839641756756,15,107,"establishment of synaptic vesicle localization","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Dpysl2, Gsk3b, Kif5c, Map2, Ncs1, Pfn2, Rab3a, Snap25, Snca, Stx1a, Vamp2"
"3055","GO:0008076",0.000523146255307444,0.999925006583314,7,29,"voltage-gated potassium channel complex","CC","Calm1, Calm2, Calm3, Snap25, Stx1a, Sumo1, Vamp2"
"8776","GO:0043086",0.000526000374865148,0.999761877697782,30,260,"negative regulation of catalytic activity","BP","Actb, Apc, Bod1, Camk2n1, Cst3, Dnaja1, Dnajb6, Dusp3, Eif4a2, Fkbp1a, Fkbp1b, Gapdh, Gnai2, Gpx1, Gsk3b, Gstp1, H2afy, Hras, Lamtor5, Map2, Mapt, Npm1, Pcp4, Pcsk1n, Pebp1, Serpine2, Snca, Spry2, Tmbim6, Uchl1"
"4474","GO:0016049",0.000530373378263313,0.999770036986827,27,250,"cell growth","BP","Cd81, Cfl1, Cirbp, Ctnnb1, Dpysl2, Eif4g1, Eif4g2, Fgf13, Gdi1, Gsk3b, Hnrnpk, Hsp90aa1, Hsp90ab1, Igfbp7, Igfbpl1, Lamtor1, Map1b, Map2, Mapt, Mmp14, Npm1, Pin1, Rab11a, Rhoa, Rtn4, Serpine2, Slc25a4"
"5971","GO:0030672",0.000535792128739581,0.999861529288037,12,73,"synaptic vesicle membrane","CC","Calm1, Calm2, Calm3, Clta, Mal2, Rab11b, Rab3a, Rph3a, Snca, Stx1a, Stx7, Vamp2"
"14462","GO:0099501",0.000535792128739581,0.999861529288037,12,73,"exocytic vesicle membrane","CC","Calm1, Calm2, Calm3, Clta, Mal2, Rab11b, Rab3a, Rph3a, Snca, Stx1a, Stx7, Vamp2"
"15842","GO:1903827",0.000537257744603327,0.999752151151169,31,300,"regulation of cellular protein localization","BP","Actb, Ap2m1, Apc, Cav2, Cfl1, Ctnnb1, Dnaja1, Fis1, Gdi1, Gsk3b, H2afy, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Map1a, Map2, Mapt, Mmp14, Npm1, Pcm1, Pin1, Ppfia1, Prkaca, Rab11a, Rab11b, Rtn4, Stx7, Tomm7, Vamp2, Ywhae"
"9843","GO:0046034",0.00053764924517673,0.999773204319996,27,144,"ATP metabolic process","BP","Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Kif5c, Mif, Ndufa7, Ndufb9, Rhoa, Snca, Uqcrb, Uqcrh, Uqcrq"
"6652","GO:0032271",0.000541575775604626,0.999812315446508,18,125,"regulation of protein polymerization","BP","Apc, Arpc5, Brk1, Capza2, Cfl1, Hsp90aa1, Map1b, Map2, Mapt, Pfn1, Pfn2, Rhoa, Snca, Stmn1, Stmn2, Tmsb10, Tmsb4x, Tubb4a"
"3667","GO:0009914",0.000542519806634276,0.999805946058063,19,131,"hormone transport","BP","Creb1, Crym, Dynll1, Epha5, Fkbp1b, Glud1, Gnas, Hmgn3, Kdm5b, Ly6e, Ndufaf2, Nnat, Oxct1, Rab11b, Rab1a, Snap25, Sox4, Vsnl1, Ywhaz"
"10476","GO:0048523",0.000543515808249056,0.999628719686139,146,1937,"negative regulation of cellular process","BP","Actb, Agap2, Anp32b, Apc, Atxn1, Basp1, Bend6, Bhlhe22, Bmpr1a, Bod1, Calr, Camk2n1, Capza2, Cav2, Cbx3, Ccnd2, Cd200, Cd24a, Cdk4, Cfl1, Chd5, Chl1, Cirbp, Cnih2, Creb1, Crmp1, Crym, Cst3, Ctla2a, Ctnnb1, Ctsl, Cux2, Cxcl14, Ddah1, Dnaja1, Dnajb6, Dusp3, Dynll1, Eef1a1, Eef1e1, Eif4a2, Eif4g1, Eif4g2, Eif5a, Epha5, Erdr1, Fez1, Fgf13, Fkbp1a, Fkbp1b, Fth1, Gapdh, Gdi1, Gnai2, Gpx1, Gpx4, Gsk3b, Gstp1, H2afy, H3f3a, Hivep1, Hnrnpk, Hras, Hsp90ab1, Ift74, Jund, Kctd13, Kdm5b, Lamtor5, Lars, Lgals1, Lmo4, Map1a, Map1b, Map2, Mapt, Med25, Mef2c, Mif, Mmp14, Morf4l1, Mphosph8, Mt3, N4bp2l2, Naca, Ncl, Ndufaf2, Nisch, Nme2, Npm1, Pcm1, Pcp4, Pcsk1n, Pebp1, Pfdn5, Pfn1, Pfn2, Pglyrp1, Pin1, Plk2, Ppfia1, Ppp1r13b, Ppp1r16b, Prdx2, Prkaca, Ptgds, Ptprz1, Rgs17, Rgs5, Rhoa, Rnf152, Rorb, Rtf1, Rtn4, Serpine2, Slc25a4, Slc9a3r2, Smarcc2, Snca, Sncb, Son, Sox4, Sparc, Spry2, Stmn1, Stmn2, Stmn3, Sumo1, Tcf25, Tmbim6, Tmem176b, Tmsb10, Tmsb4x, Tpt1, Trim24, Ttc3, Tubb4a, Ube2v2, Uchl1, Vsnl1, Ybx1, Ywhae, Ywhah, Ywhaq, Zfp706, Zwint"
"2226","GO:0006091",0.00056048450852559,0.999741805125309,32,205,"generation of precursor metabolites and energy","BP","Agl, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Gnas, Gsk3b, Idh1, Idh3g, Mdh2, Mif, Mt3, Ndufa7, Ndufaf2, Ndufb9, Ndufs4, Oxct1, Prkaca, Rhoa, Sdhb, Slc1a3, Snca, Ugp2, Uqcrb, Uqcrh, Uqcrq"
"11252","GO:0051648",0.000561182045954761,0.999790385791426,20,172,"vesicle localization","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Dpysl2, Gsk3b, Kif1a, Kif5c, Map2, Ncs1, Pfn2, Rab11a, Rab11b, Rab1a, Rab3a, Snap25, Snca, Stard3nl, Stx1a, Vamp2"
"12987","GO:0071495",0.000568312239820477,0.999707050988376,41,446,"cellular response to endogenous stimulus","BP","Actb, Apc, Atp1a2, Bmpr1a, Calr, Cav2, Cdk4, Cfl1, Cldn5, Creb1, Ctnnb1, Dnaja1, Dusp3, Eef1a1, Epha5, Fis1, Gnai2, Gnas, Gsk3b, Hnrnpk, Hsp90ab1, Jund, Lamtor1, Lamtor5, Lars, Ly6e, Mef2c, Mt3, Ncl, Nsmf, Pin1, Prkaca, Rhoa, Spry2, Srsf3, Stmn2, Vamp2, Ybx1, Ywhah, Zcchc18, Zfp106"
"3627","GO:0009746",0.000569569076203183,0.99984292987291,13,75,"response to hexose","BP","Dynll1, Epha5, Fkbp1b, Gpx1, Hmgn3, Ndufaf2, Nnat, Oxct1, Prkaca, Rab11b, Sox4, Vamp2, Vsnl1"
"3628","GO:0009749",0.000569569076203183,0.99984292987291,13,75,"response to glucose","BP","Dynll1, Epha5, Fkbp1b, Gpx1, Hmgn3, Ndufaf2, Nnat, Oxct1, Prkaca, Rab11b, Sox4, Vamp2, Vsnl1"
